CPF;CLIT;safra;produto;IDADE_CLIENTE;ESCOLARIDADE;ESTADO_CIVIL;OCUPACAO;TIPO_RESIDENCIA;POSSUI_VEICULO;PORTABILIDADE;QT_DEPENDENTES;RENDA_BRUTA;RENDA_LIQUIDA;TEMPO_RELAC;QT_PRODUTOS;COMP_RENDA;limite_total;limite_utilizado;taxa_utilizacao;parcelas_mensais;margem_disponivel;max_dias_atraso_12m;scr_classificacao_risco;scr_score_risco;scr_dias_atraso;scr_valor_vencido;scr_valor_prejuizo;scr_tem_prejuizo;CLASSE;v205;v210;v220;v230;v240;v245;v250;v255;v260;v270;v280;v290
26379188126;4629;2024-12;credito_pessoal;41;MEDIO;CASADO;EMPRESARIO;PROPRIA;NAO;NAO;1;6687.59;5554.99;37;1;0.3133756368674654;44173.95;13843.04;0.3134;2095.73;244.93;11;C;3;11;447.26;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63921649220;4630;2025-12;credito_pessoal;61;SUPERIOR;VIUVO;APOSENTADO;PROPRIA;SIM;SIM;0;10021.88;7925.19;11;1;0.22260967040559215;66952.82;14904.35;0.2226;2230.97;1276.69;6;C;3;6;78.5;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93914653532;4631;2025-12;cartao_credito;48;MEDIO;CASADO;EMPRESARIO;FINANCIADA;NAO;NAO;1;9788.01;7471.11;98;2;0.1502635838918582;72732.01;10928.97;0.1503;1470.78;1955.02;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56882055814;4632;2024-12;financiamento_veiculos;51;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;2;19049.97;15943.48;41;1;0.15819093186599054;176381.05;27901.88;0.1582;3013.53;3653.96;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70617917539;4633;2024-12;cartao_credito;34;MEDIO;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;2;4279.15;3272.67;13;3;0.4503451390295637;24092.26;10849.83;0.4503;1927.09;0.0;2;C;3;2;27.22;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30367894862;4634;2025-12;consignado;18;MEDIO;CASADO;AUTONOMO;PROPRIA;SIM;NAO;2;2971.78;2403.73;13;4;0.768603676446941;9489.82;7293.91;0.7686;2284.12;0.0;43;G;7;43;6652.4;1661.64;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93516914924;4635;2024-06;consignado;52;POS;SOLTEIRO;EMPRESARIO;PROPRIA;NAO;NAO;2;41397.48;33207.06;82;2;0.020475999956243635;152170.92;3115.85;0.0205;847.65;13641.47;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51531228365;4636;2026-01;credito_pessoal;25;FUNDAM;CASADO;ASSALARIADO;FINANCIADA;SIM;NAO;4;1412.0;1153.3;6;3;0.8169838313515291;9653.48;7886.74;0.817;1153.58;0.0;107;H;8;107;14095.15;5622.53;1;1;105.79;371.1;1938.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1668.55
99129384976;4637;2024-06;cartao_credito;39;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;17368.51;13455.74;64;2;0.20652566076708925;81999.01;16934.9;0.2065;3587.04;2491.94;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76657418618;4638;2025-06;credito_pessoal;21;POS;CASADO;AUTONOMO;FINANCIADA;SIM;NAO;0;14333.53;11905.62;24;3;0.22124801694420795;100998.3;22345.67;0.2212;3171.27;1845.47;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64787890616;4639;2025-06;cartao_credito;39;FUNDAM;SOLTEIRO;APOSENTADO;PROPRIA;NAO;NAO;0;3013.9;2403.8;21;1;0.5626112918923118;13064.57;7350.27;0.5626;1695.65;0.0;22;D;4;22;3900.38;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36858940286;4640;2024-01;financiamento_veiculos;18;FUNDAM;CASADO;ASSALARIADO;FINANCIADA;NAO;SIM;1;2578.02;2154.92;4;3;0.28162362863477963;20291.67;5714.61;0.2816;726.03;176.28;2;C;3;2;141.74;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21661791034;4641;2025-06;credito_pessoal;44;FUNDAM;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;1437.82;1124.61;7;5;0.6168463819172703;12997.29;8017.33;0.6168;886.91;0.0;192;E;5;192;2006.35;6442.95;1;0;906.5;0.0;1705.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31142863682;4642;2024-12;credito_pessoal;46;MEDIO;DIVORCIADO;AUTONOMO;ALUGADA;SIM;NAO;1;5704.63;4550.45;72;5;0.3086895442901154;25957.01;8012.66;0.3087;1760.96;235.66;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39671995021;4643;2024-01;consignado;19;FUNDAM;DIVORCIADO;ASSALARIADO;ALUGADA;SIM;NAO;0;2395.36;1924.36;9;2;0.7461516660496312;13883.06;10358.87;0.7462;1787.3;0.0;68;E;5;68;2351.75;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77493515592;4644;2024-01;consignado;58;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;0;29026.38;22632.9;78;3;0.10124320098281168;232547.94;23543.9;0.1012;2938.72;7220.51;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91714346515;4645;2024-01;credito_pessoal;43;POS;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;2;10297.56;8336.61;26;5;0.40345287126160656;33838.74;13652.34;0.4035;4154.58;0.0;1;C;3;1;1294.57;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51497859882;4646;2025-06;financiamento_veiculos;30;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;1;3491.74;2894.55;21;3;0.45726158155913593;31747.61;14516.96;0.4573;1596.64;0.0;57;E;5;57;8005.82;4748.84;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86122065915;4647;2025-12;consignado;51;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;1;5843.04;4802.46;35;5;0.23771845793825952;20049.3;4766.09;0.2377;1389.0;656.06;61;C;3;61;36.33;3702.57;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13659032530;4648;2026-01;consignado;39;POS;SOLTEIRO;SERVIDOR PUBLICO;ALUGADA;SIM;SIM;1;24315.72;19610.77;23;3;0.2217748917198607;118969.91;26384.54;0.2218;5392.62;3117.88;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33395873761;4649;2024-12;financiamento_veiculos;20;FUNDAM;SOLTEIRO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;1;1787.67;1471.9;1;1;0.6339188545536669;14050.22;8906.7;0.6339;1133.24;0.0;121;G;7;121;5093.68;3893.36;1;1;225.74;1684.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19016682843;4650;2025-06;consignado;50;POS;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;2;45156.89;36830.96;78;4;0.12937972494722175;363667.97;47051.26;0.1294;5842.39;9962.52;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27824873984;4651;2025-06;imobiliario;38;SUPERIOR;CASADO;ASSALARIADO;FINANCIADA;NAO;SIM;1;22967.02;18374.97;76;5;0.049829175574822714;201145.79;10022.93;0.0498;1144.43;6894.03;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51110397550;4652;2025-12;financiamento_veiculos;46;FUNDAM;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;3744.04;2890.04;22;3;0.45314246616963455;12831.02;5814.28;0.4531;1696.58;0.0;7;C;3;7;1671.92;74.37;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92040344048;4653;2025-12;cartao_credito;40;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;1;4243.48;3391.32;46;3;0.41141894076456537;34071.78;14017.78;0.4114;1745.85;0.0;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32814880364;4654;2025-06;consignado;31;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;2;2064.05;1580.75;9;2;0.6712732489069001;11363.28;7627.87;0.6713;1385.54;0.0;385;F;6;385;4036.12;0.0;0;1;902.71;2466.86;1396.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20629540532;4655;2026-01;cartao_credito;31;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;9158.21;7216.88;56;1;0.2683543955362675;68319.79;18333.92;0.2684;2457.65;747.72;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28336445933;4656;2025-12;consignado;34;POS;SOLTEIRO;ASSALARIADO;FINANCIADA;NAO;NAO;2;38283.38;30486.74;61;2;0.17253466475949086;173435.23;29923.59;0.1725;6605.21;6793.97;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21912861827;4657;2025-12;credito_pessoal;30;FUNDAM;DIVORCIADO;SERVIDOR PUBLICO;FINANCIADA;SIM;NAO;0;2907.92;2275.56;11;1;0.4825638577291103;14139.85;6823.38;0.4826;1403.26;0.0;100;E;5;100;1755.77;2696.49;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54989565450;4658;2024-06;cartao_credito;40;POS;CASADO;ASSALARIADO;ALUGADA;NAO;SIM;1;14857.06;12457.95;34;1;0.3236249124967099;130191.23;42133.13;0.3236;4808.11;391.86;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93064078426;4659;2024-06;cartao_credito;54;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;14093.08;11709.84;56;4;0.1958121105476516;77995.16;15272.4;0.1958;2759.6;2172.98;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70650025896;4660;2026-01;credito_pessoal;41;FUNDAM;SOLTEIRO;AUTONOMO;PROPRIA;SIM;SIM;1;3047.43;2523.56;2;5;0.4827445243022496;22864.83;11037.87;0.4827;1471.13;0.0;13;C;3;13;98.82;0.0;0;1;256.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55396998736;4661;2024-06;consignado;34;SUPERIOR;CASADO;EMPRESARIO;CEDIDA;NAO;SIM;0;9047.05;7013.94;17;5;0.40906273799494686;81169.19;33203.29;0.4091;3700.81;0.0;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94250340178;4662;2024-06;consignado;48;FUNDAM;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;1;4329.59;3625.25;23;2;0.2461850000456433;34033.85;8378.62;0.2462;1065.88;449.48;37;C;3;37;1655.11;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77116882574;4663;2024-01;cartao_credito;39;MEDIO;CASADO;AUTONOMO;FINANCIADA;NAO;SIM;1;3926.14;3210.65;45;3;0.18336347772009395;25879.31;4745.32;0.1834;719.91;654.24;11;C;3;11;369.78;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99350366288;4664;2024-01;credito_pessoal;31;MEDIO;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;SIM;3;1412.0;1153.48;13;2;0.36259352586254057;11649.1;4223.89;0.3626;511.98;0.0;1;D;4;1;71.81;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35343064368;4665;2025-12;credito_pessoal;18;MEDIO;CASADO;EMPRESARIO;PROPRIA;SIM;NAO;0;3407.39;2793.6;38;3;0.25802687084855525;20192.46;5210.2;0.258;879.2;313.39;58;E;5;58;3491.52;7837.26;1;1;643.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83138324443;4666;2024-12;consignado;34;FUNDAM;CASADO;ASSALARIADO;FINANCIADA;SIM;NAO;0;2050.25;1600.85;7;3;0.40753646122480885;10100.33;4116.25;0.4075;835.55;0.0;28;C;3;28;896.45;0.0;0;1;1134.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92679982775;4667;2025-12;credito_pessoal;46;MEDIO;CASADO;ASSALARIADO;FINANCIADA;NAO;NAO;0;8716.8;6718.22;85;1;0.14767490564005453;46911.28;6927.62;0.1477;1287.25;1763.63;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19099536461;4668;2024-12;credito_pessoal;36;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;0;4158.85;3328.09;27;5;0.42361245697095135;38774.66;16425.43;0.4236;1761.74;0.0;63;E;5;63;960.14;8637.94;1;1;225.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4003.41
43826366820;4669;2026-01;consignado;35;SUPERIOR;CASADO;EMPRESARIO;PROPRIA;NAO;NAO;2;9525.01;7853.33;27;4;0.186862706206787;67405.51;12595.58;0.1869;1779.87;1553.88;10;C;3;10;110.3;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13183079148;4670;2026-01;cartao_credito;27;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;3642.04;2867.54;22;4;0.5763640074078672;23588.53;13595.58;0.5764;2099.14;0.0;2;D;4;2;65.79;0.0;0;0;274.64;211.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57195816336;4671;2024-12;financiamento_veiculos;45;SUPERIOR;CASADO;AUTONOMO;FINANCIADA;NAO;NAO;1;16159.86;13280.52;28;5;0.20065749947196887;118801.76;23838.46;0.2007;3242.6;2413.35;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19520846395;4672;2026-01;consignado;30;MEDIO;CASADO;SERVIDOR PUBLICO;CEDIDA;SIM;SIM;0;3337.05;2757.71;9;2;0.5116816948730288;24562.59;12568.23;0.5117;1707.51;0.0;107;G;7;107;8555.48;5730.7;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22286284557;4673;2025-12;credito_pessoal;33;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;1;5490.47;4309.98;33;2;0.31780905437783447;43825.19;13928.04;0.3178;1744.92;176.74;148;E;5;148;19989.42;2406.18;1;1;494.89;0.0;0.0;0.0;1026.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45498580443;4674;2024-01;financiamento_veiculos;49;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;2;11334.14;8887.66;76;1;0.17230216436900067;39342.86;6778.86;0.1723;1952.9;2014.05;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86865392727;4675;2024-01;consignado;38;SUPERIOR;VIUVO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;2;19699.18;15406.82;78;3;0.08551586386122023;80815.34;6910.99;0.0855;1684.59;5210.12;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29774531848;4676;2025-06;consignado;25;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;SIM;2;1421.35;1120.87;1;5;0.6343919723956162;5275.45;3346.7;0.6344;901.69;0.0;78;G;7;78;1220.58;2240.04;1;1;300.9;746.37;579.86;0.0;975.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41098475847;4677;2024-01;credito_pessoal;52;POS;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;2;33873.2;26365.01;78;1;0.10751852362965153;313124.01;33666.63;0.1075;3642.0;8213.62;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48698472629;4678;2025-06;consignado;30;SUPERIOR;CASADO;AUTONOMO;PROPRIA;SIM;NAO;2;2986.88;2294.4;1;4;0.9412894837453653;26242.14;24701.45;0.9413;2811.52;0.0;68;H;8;68;2313.65;3038.75;1;1;178.22;758.46;1972.81;0.0;6727.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22016593814;4679;2024-06;consignado;41;FUNDAM;VIUVO;APOSENTADO;PROPRIA;SIM;SIM;1;4028.52;3286.45;24;1;0.21360955572857893;38013.51;8120.05;0.2136;860.53;549.45;43;C;3;43;1489.11;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89233315286;4680;2024-06;consignado;40;MEDIO;CASADO;APOSENTADO;PROPRIA;NAO;NAO;0;7269.11;5856.51;14;1;0.41292688597870825;52844.41;21820.88;0.4129;3001.61;0.0;13;C;3;13;2114.03;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68016640913;4681;2025-12;credito_pessoal;45;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;13091.93;10201.59;47;5;0.06779727275156307;36996.38;2508.25;0.0678;887.6;3694.58;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33411895298;4682;2024-12;credito_pessoal;46;MEDIO;DIVORCIADO;AUTONOMO;FINANCIADA;NAO;NAO;1;7358.05;5713.74;23;1;0.1582653998622878;53750.57;8506.86;0.1583;1164.52;1410.8;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67823687164;4683;2025-12;consignado;18;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;2;2186.44;1697.6;17;5;0.5410580623016704;11414.89;6176.12;0.5411;1182.99;0.0;363;F;6;363;2244.95;1807.23;1;1;126.9;299.03;776.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7545.4
35012243092;4684;2026-01;cartao_credito;59;MEDIO;DIVORCIADO;ASSALARIADO;FINANCIADA;SIM;SIM;0;7784.62;6378.14;66;4;0.15248913471282102;57596.97;8782.91;0.1525;1187.07;1537.55;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93287162051;4685;2025-12;consignado;20;MEDIO;CASADO;APOSENTADO;PROPRIA;SIM;SIM;1;4701.33;3842.03;25;4;0.48441192906120734;24546.57;11890.65;0.4844;2277.38;0.0;129;E;5;129;6295.89;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68212021119;4686;2024-06;imobiliario;57;SUPERIOR;CASADO;AUTONOMO;PROPRIA;NAO;NAO;0;13000.6;9880.88;8;3;0.09830877096295602;58741.21;5774.78;0.0983;1278.07;3272.14;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62128980476;4687;2025-06;consignado;41;SUPERIOR;CASADO;AUTONOMO;PROPRIA;NAO;NAO;0;22077.67;17555.76;87;3;0.054926818978794034;95002.84;5218.2;0.0549;1212.66;6514.52;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45459211190;4688;2025-06;cartao_credito;70;MEDIO;CASADO;APOSENTADO;PROPRIA;SIM;SIM;3;16907.56;14163.87;94;1;0.10509003784267279;105451.8;11081.93;0.1051;1776.82;4140.83;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14270179111;4689;2025-12;financiamento_veiculos;26;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;2;10716.67;8337.49;39;2;0.37673779335139357;62213.31;23438.11;0.3767;4037.37;0.0;61;C;3;61;219.73;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43177866549;4690;2024-01;cartao_credito;22;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;4;1883.95;1481.62;5;5;0.9280756580704439;10384.54;9637.64;0.9281;1748.45;0.0;96;H;8;96;9202.27;9475.54;1;1;1374.62;1340.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83425617124;4691;2025-06;cartao_credito;50;POS;CASADO;ASSALARIADO;CEDIDA;NAO;SIM;2;24749.12;20766.2;73;4;0.16491159309204262;233354.83;38482.92;0.1649;4081.42;4580.77;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12553171150;4692;2024-12;credito_pessoal;31;MEDIO;VIUVO;APOSENTADO;ALUGADA;NAO;NAO;2;5982.77;4643.91;47;1;0.17937903837133148;41964.66;7527.58;0.1794;1073.18;1020.79;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34716786442;4693;2024-12;cartao_credito;55;MEDIO;DIVORCIADO;SERVIDOR PUBLICO;ALUGADA;SIM;SIM;0;9687.22;7815.43;44;4;0.2019413729954678;85872.27;17341.16;0.2019;1956.25;1434.28;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23953360084;4694;2024-12;financiamento_veiculos;18;POS;SOLTEIRO;EMPRESARIO;FINANCIADA;NAO;SIM;2;15244.45;12031.39;56;3;0.3830270109318076;115629.85;44289.36;0.383;5839.04;0.0;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15284895759;4695;2025-12;credito_pessoal;37;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;2;5418.43;4411.16;21;1;0.33742516728065575;31630.98;10673.09;0.3374;1828.31;68.14;1;C;3;1;1485.85;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64183985940;4696;2025-06;credito_pessoal;18;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;FINANCIADA;SIM;NAO;2;2134.22;1747.34;14;5;0.5658203259551927;15537.58;8791.48;0.5658;1207.59;0.0;443;F;6;443;1824.74;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86969040885;4697;2025-06;consignado;50;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;0;7324.68;6048.15;16;3;0.3858782640432169;32197.48;12424.31;0.3859;2826.43;0.0;30;C;3;30;862.6;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30993945465;4698;2025-06;consignado;30;FUNDAM;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;2871.08;2396.89;20;5;0.34623229434949404;26858.34;9299.22;0.3462;994.06;10.82;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26025855132;4699;2024-01;cartao_credito;57;MEDIO;CASADO;EMPRESARIO;FINANCIADA;SIM;NAO;0;11241.74;9062.96;49;2;0.09734331177197883;98586.31;9596.72;0.0973;1094.31;2840.3;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20086627244;4700;2024-06;financiamento_veiculos;24;MEDIO;CASADO;APOSENTADO;FINANCIADA;SIM;SIM;0;1412.0;1166.26;1;4;0.8449190973537682;12997.31;10981.68;0.8449;1193.03;0.0;96;G;7;96;4765.31;10514.46;1;1;370.8;306.59;866.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4051.68
45947232974;4701;2024-06;consignado;28;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;17120.48;13256.59;54;1;0.0782726325764536;91011.4;7123.7;0.0783;1340.07;4652.1;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99810959937;4702;2025-12;consignado;46;SUPERIOR;SOLTEIRO;ASSALARIADO;FINANCIADA;SIM;NAO;4;26505.84;21261.77;98;2;0.09196417634556238;122028.54;11222.25;0.092;2437.59;6839.45;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17961521666;4703;2024-01;consignado;24;SUPERIOR;CASADO;EMPRESARIO;PROPRIA;SIM;SIM;2;9186.09;7672.13;57;2;0.5336370705657978;72400.7;38635.7;0.5336;4902.04;0.0;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29563445932;4704;2024-12;consignado;27;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;7308.59;6075.44;54;3;0.38512658082563433;29957.37;11537.38;0.3851;2814.73;0.0;4;C;3;4;410.76;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53369017610;4705;2026-01;consignado;23;SUPERIOR;CASADO;SERVIDOR PUBLICO;ALUGADA;NAO;NAO;1;18677.34;15208.34;39;4;0.1827003474178329;137321.74;25088.73;0.1827;3412.36;3124.71;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
